time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
1502287200,78.9,42,53.7,3.3,4.71,268,266,8,0.2128
1502290800,78.1,44,54.6,2.7,4.21,268,266,7.3,0.199
1502294400,77.5,48,56.3,1.77,3,313,307,5.8,0.1852
1502298000,75.5,63,61.8,0.92,2.25,347,339,3.8,0.1715
1502301600,74.8,57,58.7,1.6,3.61,274,273,1.5,0.1577
1502305200,70.8,67,59.1,1.71,3.59,291,283,2.5,0.1439
1502308800,72.8,53,54.7,1.21,2.32,246,277,2.8,0.1302
1502312400,67.3,74,58.9,1.22,1.63,171,223,1.8,0.1164
1502316000,67,75,58.8,1.5,1.99,184,198,2.9,0.1026
1502319600,64.4,82,58.8,1.26,1.66,198,205,2.4,0.0889
1502323200,63.4,84,58.3,1.12,1.21,207,204,1.9,0.0751
1502326800,63.2,82,57.7,1.49,1.98,222,225,2.4,0.0613
1502330400,63.3,81,57.3,1.94,2.7,215,219,3.2,0.0475
1502334000,63.4,80,57.1,1.53,2.76,238,224,3,0.0338
1502337600,62.7,82,57.1,1.75,3.14,239,239,2.8,0.02
1502341200,62.8,80,56.6,2.06,4.28,203,217,3.6,0.0163
1502344800,63.6,84,58.5,2.42,4.79,204,203,3.6,0.0226
1502348400,66.9,77,59.3,2.1,4.65,205,208,4.1,0.029
1502352000,70.8,68,59.7,2.15,3.89,208,209,4.8,0.0353
1502355600,73.5,63,60,2.1,3.13,205,207,5,0.0417
1502359200,76.9,50,57.1,2.61,3.5,212,211,5.9,0.048
1502362800,78.1,44,54.2,2.62,3.67,198,197,6.9,0.0543
1502366400,78.4,43,54.3,2.4,3.3,180,180,6.3,0.057
1502370000,78.5,43,54.4,2.21,3.04,162,163,5.7,0.056
1502373600,78.9,44,55.4,2.92,4.05,158,160,6.8,0.055
1502377200,79,46,56.3,3.09,4.35,155,157,7.1,0.054
1502380800,78.3,49,57.5,2.97,4.58,147,148,7,0.053
1502384400,75.9,57,59.4,3.19,5.66,131,132,6.6,0.0521
1502388000,72.7,66,60.8,2.44,5.41,109,109,6.8,0.0793
1502391600,69.5,70,59.4,2.51,6.35,119,123,4.8,0.1348
1502395200,68.7,74,60.1,2.42,6.11,142,140,4.6,0.1903
1502398800,68.7,70,58.6,3.21,7.3,175,181,5.7,0.2459
1502402400,67.7,67,56.2,3.21,7.5,175,179,5.9,0.3014
1502406000,66.4,67,55,3.2,7.41,178,183,6.1,0.3569
1502409600,65.4,69,54.9,3.2,7.37,182,188,6,0.4124
1502413200,64.6,73,55.6,3.47,7.65,192,197,6.4,0.4679
1502416800,64.5,75,56.4,3.13,7.18,187,196,6.4,0.5234
1502420400,64.2,77,57,2.94,6.87,198,201,5.8,0.5789
1502424000,64.1,77,56.8,2.72,6.41,234,236,5.7,0.6344
1502427600,63.2,79,56.5,2.56,5.63,249,250,5.1,0.6151
1502431200,66.3,80,60,3.71,6.95,207,210,5.6,0.521
1502434800,68.4,77,61,2.82,4.61,207,210,7.5,0.4268
1502438400,70.2,75,61.8,3.26,4.74,207,208,6.9,0.3327
1502442000,70.5,77,63.1,3.35,4.83,207,207,7.1,0.2385
1502445600,71.3,77,63.7,2.92,4.2,202,205,8.4,0.1444
1502449200,73.6,73,64.5,2.52,3.5,214,211,8.5,0.0502
1502452800,68.9,84,63.7,2.86,4.1,234,236,9.2,0.0097
1502456400,71.1,79,64.3,2.48,3.39,223,225,6.2,0.0228
1502460000,74.4,74,65.8,2.55,3.55,222,220,10,0.0359
1502463600,67.7,83,62.2,5.32,8.3,258,257,11.1,0.0491
1502467200,67.1,89,63.6,2,3.4,270,272,10.6,0.0622
1502470800,69.1,83,63.6,3.6,5.5,268,268,7.4,0.0753
1502474400,67.8,91,64.9,0.7,1.28,180,231,7.3,0.0866
1502478000,66.5,93,64.5,2.02,4.24,237,255,3.3,0.096
1502481600,65.4,92,62.9,2.47,5.25,291,301,4.8,0.1054
1502485200,64.3,95,62.8,2.16,4.79,283,299,4.4,0.1148
1502488800,63.6,95,62.1,2.88,5.99,290,298,5.2,0.1242
1502492400,63.3,94,61.6,2.44,5.46,289,298,5.2,0.1336
1502496000,62.7,94,60.9,2.4,5.28,287,299,4.2,0.143
1502499600,62.2,95,60.7,2.28,5.06,285,300,4.3,0.1524
1502503200,61.8,96,60.6,2.47,5.25,291,301,4.5,0.1618
1502506800,61.4,97,60.5,2.62,5.2,288,300,4.8,0.1712
1502510400,61,97,60.3,2.67,5.15,283,294,4.9,0.1806
1502514000,60.7,98,60.2,2.82,5.41,287,295,5.2,0.2006
1502517600,62.6,94,60.9,2.62,5.02,288,301,8.1,0.2311
1502521200,62.7,91,60.1,3.28,5.39,322,329,7.3,0.2617
1502524800,64.8,90,61.8,2.42,3.66,294,305,6.6,0.2922
1502528400,64.4,85,59.6,3.7,5.52,322,325,8.2,0.3227
1502532000,64.3,84,59.4,3.72,5.55,324,326,8.7,0.3533
1502535600,67.8,83,62.4,3.05,4.46,311,318,8.1,0.3838
1502539200,69.8,77,62.4,3.45,4.92,330,333,8.4,0.3779
1502542800,67.9,77,60.2,3.42,4.91,322,327,8.9,0.3357
1502546400,68.5,70,58.2,3.94,5.64,333,335,9.3,0.2935
1502550000,69.3,65,56.9,3.99,5.7,338,338,9.3,0.2512
1502553600,69.4,63,56.4,4.22,6.11,338,339,9.2,0.209
1502557200,68.1,65,56,3.23,5,344,344,8.9,0.1667
1502560800,67.2,71,57.4,1.6,3.61,356,355,6.7,0.1412
1502564400,63.8,79,57.2,1.41,3.65,352,351,2.5,0.1322
1502568000,62.5,82,56.9,1.97,4.4,336,343,3.2,0.1233
1502571600,61.8,81,56.1,1.89,4.44,328,352,3.6,0.1143
1502575200,60.3,77,52.9,2.22,5.25,324,342,3.4,0.1054
1502578800,58.7,80,52.6,2.06,4.98,299,322,3.5,0.0964
1502582400,58.3,85,53.9,2.15,4.84,292,308,3.3,0.0875
1502586000,58.2,89,54.9,2.28,5.08,293,306,3.5,0.0785
1502589600,57.6,90,54.7,2.53,5.64,288,297,4.3,0.0696
1502593200,57,92,54.8,2.55,5.52,281,292,4.4,0.0606
1502596800,56.3,95,54.8,2.34,5.33,290,300,4.4,0.0517
1502600400,56.4,94,54.6,2.3,5.25,304,310,4,0.0541
1502604000,60.7,88,57,2.42,4.83,294,304,4,0.0678
1502607600,64.5,78,57.3,1.94,2.89,282,284,4.7,0.0816
1502611200,68.1,66,56.4,1.9,2.7,270,272,5.1,0.0954
1502614800,71.2,59,56.3,2.2,3,270,270,5.9,0.1091
1502618400,73.9,51,54.6,2.14,2.75,281,280,5.9,0.1229
1502622000,75.5,47,54,1.62,2.06,292,293,5.9,0.1366
1502625600,77.1,44,53.6,1.12,1.3,260,266,5.1,0.1504
1502629200,76.2,43,52,1.1,1.4,90,94,4.2,0.1642
1502632800,74.4,56,58,2.7,3.51,90,93,6.4,0.1779
1502636400,72.6,65,60.2,3.4,4.6,92,92,8,0.1917
1502640000,70.7,68,59.5,3.5,5,88,91,8.2,0.2055
1502643600,68.6,71,58.9,2.3,3.6,90,92,7.7,0.2192
1502647200,66.7,77,59.2,1.36,2.8,126,125,4.9,0.233
1502650800,63.9,85,59.3,1.78,3.82,142,135,2.6,0.2468
1502654400,63.3,86,59.1,2.3,4.11,146,139,3.7,0.2605
1502658000,61.9,88,58.3,2.47,4.84,148,142,4,0.2743
1502661600,61.8,85,57.3,2.51,5.22,157,148,4,0.288
1502665200,61.3,85,56.8,2.66,5.37,160,156,4.2,0.3018
1502668800,60.9,88,57.3,2.72,5.2,174,169,4.1,0.3156
1502672400,60.2,90,57.3,2.53,5.19,198,199,4.1,0.3293
1502676000,60,90,56.9,2.42,5.24,204,209,3.9,0.3431
1502679600,60,89,56.9,2.28,5.16,209,216,4,0.3569
1502683200,60.5,88,57.1,2.12,5.06,199,210,3.8,0.3706
1502686800,61.3,85,56.9,2.4,5.59,197,204,4.2,0.3555
1502690400,63.7,82,58,2.68,5.28,207,209,4.5,0.3115
1502694000,66.7,73,57.9,2.2,4.77,177,190,4.6,0.2676
1502697600,69.8,66,58.1,2.5,3.9,180,181,5.5,0.2236
1502701200,71.3,62,57.5,2.5,3.61,178,177,6,0.1796
1502704800,73.2,58,57.4,2.3,3.1,182,180,5.7,0.1356
1502708400,74.6,53,56.2,2.57,3.49,167,167,6.3,0.0917
1502712000,75.3,50,55.3,2.51,3.49,151,153,6.3,0.0758
1502715600,76.8,48,55.5,2.18,3.13,164,163,6.2,0.0881
1502719200,76.7,48,55.3,1.51,2.2,188,180,5.5,0.1004
1502722800,75.4,50,55.7,0.71,1.1,172,175,3.6,0.1127
1502726400,75.1,54,57.1,0.86,1.14,126,142,2.4,0.125
1502730000,73.3,62,59.3,0.4,0.61,90,171,2.2,0.1373
1502733600,70.8,70,60.5,2.28,4.84,119,128,1.5,0.1486
1502737200,67.8,77,60.1,2.19,5.47,137,140,4.3,0.159
1502740800,67.1,78,60,1.7,4.92,140,142,3.9,0.1694
1502744400,66.9,77,59.5,1.8,4.52,183,175,2.9,0.1797
1502748000,66.1,81,60,1.7,4.29,208,208,5.8,0.1901
1502751600,64.9,85,60.3,1.94,4.56,235,232,4.5,0.2005
1502755200,63.6,89,60.3,1.3,3,302,300,3.3,0.2108
1502758800,62.3,93,60.3,1.13,2.62,45,18,2,0.2212
1502762400,61.8,94,60,0.95,0.58,162,59,2,0.2316
1502766000,61.6,96,60.3,0.92,2.11,283,301,1.3,0.2419
1502769600,61.1,97,60.1,1.77,3.5,317,323,2.6,0.2523
1502773200,61.1,96,59.9,1.84,3.69,299,311,2.9,0.2418
1502776800,64.1,93,61.9,1.36,2.62,253,317,3.5,0.2103
1502780400,67,88,63.3,1.42,2.05,309,313,3.5,0.1788
1502784000,69,82,63.3,2.62,3.62,353,354,6,0.1473
1502787600,70.6,76,62.7,2.65,3.67,11,11,6.7,0.1159
1502791200,72.6,64,60,1.92,2.53,9,9,6.6,0.0844
1502794800,74.8,57,58.3,1.8,2.51,357,355,5.5,0.0529
1502798400,76.9,50,57.1,2.8,3.69,325,327,6.8,0.0387
1502802000,76.5,49,56.2,3.28,4.47,322,326,7.9,0.0417
1502805600,76.2,50,55.9,2.91,3.91,319,320,7.9,0.0447
1502809200,77.1,48,55.8,3.05,4.19,302,303,7.1,0.0478
1502812800,75.3,53,57.3,2.66,3.7,340,341,7.1,0.0508
1502816400,72.4,65,60,2.24,3.31,27,25,6,0.0538
1502820000,70.9,69,60.4,1.61,3.42,30,21,4.9,0.0535
1502823600,66.4,79,59.6,2.08,4.52,35,28,3.6,0.0498
1502827200,65.2,80,58.8,1.98,4.83,41,34,3.6,0.0462
1502830800,64.4,83,59.1,1.97,4.12,60,51,3.4,0.0425
1502834400,63.5,86,59.3,1.97,4.3,60,54,3.3,0.0388
1502838000,62.8,89,59.5,1.58,3.88,55,55,3.2,0.0352
1502841600,63.2,89,59.8,1.86,3.82,36,43,3,0.0315
1502845200,62.7,88,59.1,2.14,4.4,11,21,3.4,0.0278
1502848800,62.2,87,58.3,2.06,4.68,14,20,3.5,0.0242
1502852400,61.7,91,58.9,1.49,3.81,20,30,3.5,0.0205
1502856000,62.2,91,59.6,1.3,2.12,360,45,2.5,0.0168
1502859600,61,96,59.9,1.22,1.75,9,59,1.6,0.0156
1502863200,63.1,94,61.2,0.99,1.5,315,356,2.5,0.0167
1502866800,67.2,85,62.5,0.5,0.81,37,30,2.4,0.0178
1502870400,70.2,75,62,0.73,0.92,74,77,3.2,0.0189
1502874000,72.8,66,60.7,1,1.3,90,90,3.9,0.02
1502877600,75.1,60,60.1,1,1.4,84,90,4.3,0.0211
1502881200,76.3,55,59.2,1.61,2.1,60,65,5,0.0223
1502884800,75.5,59,60.4,2.94,3.85,80,81,7.1,0.0265
1502888400,73.9,63,60.5,4.1,5.7,89,90,9.3,0.0338
1502892000,73.5,62,59.6,3.65,5.26,99,99,9.3,0.0412
1502895600,73.6,60,59,3.93,5.54,97,97,8.6,0.0485
1502899200,72.6,60,58.2,3.9,5.71,91,93,9.2,0.0559
1502902800,71.5,64,58.8,3.01,4.83,94,96,8.4,0.0632
1502906400,69.3,74,60.9,2.53,4.88,99,101,6.2,0.0995
1502910000,66.4,84,61.6,1.91,4.46,96,106,4.6,0.1649
1502913600,65.4,90,62.6,2.24,4.74,100,108,3.6,0.2302
1502917200,65.7,89,62.4,2.47,5.5,104,109,4.6,0.2956
1502920800,65.1,89,61.8,2.65,5.76,101,110,4.6,0.3609
1502924400,65.4,86,61,2.91,6.36,117,120,5.4,0.4262
1502928000,65.5,86,61.1,2.92,6.45,121,131,5.4,0.4916
1502931600,66.5,82,60.9,3,6.64,143,149,5.6,0.5569
1502935200,66.8,75,58.8,3.16,7.03,145,150,6,0.6223
1502938800,67,72,57.8,3.48,7.52,141,147,6.7,0.6876
1502942400,67.2,70,57.3,3.56,7.74,142,147,7,0.753
1502946000,67.6,69,57.1,3.83,7.91,139,145,7.3,0.758
1502949600,68.9,74,60.3,4.18,8,138,143,7.7,0.7029
1502953200,68.2,78,61,3.97,7.8,146,149,8,0.6477
1502956800,68,81,62,4.29,8.1,152,154,8,0.5925
1502960400,67.6,89,64.4,3.62,7.37,156,159,8,0.5373
1502964000,69.1,93,66.9,4.75,8.73,165,167,9.1,0.4821
1502967600,69.9,95,68.3,4.52,7.95,175,174,9.7,0.427
1502971200,70,96,68.8,4.04,7.24,189,186,9.2,0.4069
1502974800,70.2,97,69.3,3.45,6.3,170,170,8.2,0.422
1502978400,71.6,95,69.9,4.54,7.08,166,167,8.9,0.4371
1502982000,74,91,71.1,4.63,7.64,174,174,10.2,0.4522
1502985600,77.5,81,71.2,4.62,7.91,175,177,10.4,0.4673
1502989200,73.5,89,70.1,4.56,7.84,195,191,12.6,0.4824
1502992800,73.7,91,70.8,4.37,7.96,196,195,8.8,0.4867
1502996400,73,94,71,3.76,7.33,205,206,9.2,0.4802
1.50E+09,72.2,95,70.7,3.73,7.35,200,202,7.2,0.4737
1503003600,71.4,91,68.7,3.89,7.3,226,229,8.7,0.4672
1503007200,70.8,88,67.2,4.16,7.96,235,237,7.8,0.4607
1503010800,70,85,65.2,4.41,8.47,237,240,8.3,0.4542
1503014400,69.6,84,64.6,4.26,8.1,231,235,8.4,0.4477
1503018000,69.7,84,64.6,4.47,8.34,230,232,8.5,0.4412
1503021600,69,85,64.3,4.33,8.12,230,232,8.7,0.4347
1503025200,68.8,86,64.3,4.18,7.75,228,231,8.5,0.4282
1503028800,68.5,87,64.5,4.33,7.82,236,238,8.3,0.4217
1503032400,67.7,90,64.6,4.72,8.22,238,238,8.9,0.4558
1503036000,67.3,92,65,5.16,8.99,248,249,10.5,0.5305
1503039600,67.2,90,64.2,5.85,9.84,250,251,11.7,0.6053
1503043200,67.8,87,63.7,5.69,9.39,239,242,11.6,0.68
1503046800,70.7,76,62.7,6.96,10.42,249,249,14.9,0.7547
1503050400,72.9,67,61.3,7.21,10.79,253,253,15.2,0.8295
1503054000,74.8,62,60.9,6.91,10.38,256,257,15,0.9042
1503057600,74.7,63,61.5,7.62,11.28,256,257,15.9,0.9308
1503061200,74.2,63,60.9,7.1,10.61,268,268,15.7,0.9092
1503064800,73.5,65,61.2,6.6,10.2,269,269,14.5,0.8877
1503068400,73.2,66,61.3,6.41,9.82,274,274,14,0.8661
1503072000,72.7,66,60.8,6.38,10.14,279,280,13.2,0.8445
1503075600,71.2,69,60.6,5.17,8.66,285,284,13,0.823
1503079200,68.3,79,61.4,5.07,8.42,285,286,10.6,0.791
1503082800,67.2,79,60.3,3.92,7.09,289,292,10.1,0.7485
1503086400,66.3,79,59.7,3.35,6.31,280,285,7.9,0.7061
1503090000,66.3,79,59.5,3.01,5.9,276,281,6.7,0.6636
1503093600,65.3,81,59.1,2.8,5.63,272,276,6,0.6212
1503097200,63.9,84,59.1,2.12,5.1,262,271,5.3,0.5788
1503100800,63.3,87,59.2,2.44,5.53,251,264,4.5,0.5363
1503104400,63.6,86,59.2,2.28,5,255,269,4.6,0.4939
1503108000,62.7,89,59.4,2.75,5.72,237,251,5.1,0.4514
1503111600,63.5,89,60.1,2.67,5.35,257,262,5.3,0.409
1503115200,63,89,59.9,3.06,6.04,281,286,6.1,0.3665
1503118800,62.8,90,59.8,2.73,5.46,278,284,5.9,0.3402
1503122400,63.3,90,60.3,3.2,5.89,270,280,5.9,0.3298
1503126000,64.5,83,59.4,4.87,7.53,289,289,9.5,0.3195
1503129600,65.9,78,59,4.97,7.24,295,296,10.6,0.3092
1503133200,67.7,71,57.9,5.2,7.48,308,308,10.8,0.2989
1503136800,69.1,66,57.4,4.88,6.93,314,314,11.5,0.2886
1503140400,69.2,66,57.3,4.74,6.79,312,313,10.6,0.2783
1503144000,71.3,60,56.5,4.25,6.1,311,311,10.3,0.2734
1503147600,73.2,55,56,3.94,5.44,306,306,9.9,0.2739
1503151200,74.5,52,55.7,3.89,5.5,296,297,10.3,0.2744
1503154800,74.2,53,56.2,4.25,6.04,294,294,10.1,0.2749
1503158400,74,55,56.6,3.3,4.88,284,285,9.1,0.2755
1503162000,73.2,59,57.8,2.32,4.36,277,279,7.1,0.276
1503165600,69.9,67,58.7,1.86,4.2,234,258,4.8,0.2805
1503169200,67,73,58.2,2.3,4.87,236,251,3.7,0.289
1503172800,65.8,75,57.6,2.52,5.83,236,248,4.1,0.2975
1503176400,65.1,76,57.3,2.86,6.62,234,245,5,0.306
1503180000,64.9,76,57.2,2.87,6.8,241,250,5.2,0.3145
1503183600,64.6,77,57.3,3.13,7.16,243,255,5.7,0.323
1503187200,63.8,80,57.6,3.08,7.01,257,267,5.8,0.3315
1503190800,63,83,57.8,2.89,6.61,256,267,5.6,0.34
1503194400,62.1,86,57.9,2.75,6.26,251,262,5.2,0.3485
1503198000,61.4,88,57.9,2.66,6.18,250,261,4.8,0.3569
1503201600,60.8,90,57.8,2.66,6.07,250,261,4.7,0.3654
1503205200,60.5,91,57.7,2.6,5.87,247,261,4.5,0.3562
1503208800,63.6,86,59.3,2.91,5.63,243,258,5.2,0.3293
1503212400,67.2,78,60.2,2.91,4.75,243,248,6.3,0.3024
1503216000,71.1,71,61.3,2.92,4.37,248,250,7,0.2755
1503219600,74.4,65,62.1,2.68,3.8,243,243,6.9,0.2485
1503223200,77.3,58,61.6,3.26,4.52,252,252,7.7,0.2216
1503226800,78.6,55,60.9,3.01,4.24,249,251,7.9,0.1947
1503230400,80.1,51,60.3,2.69,3.72,239,239,7.3,0.1886
1503234000,81.8,47,59.4,3.12,4.25,230,229,7.3,0.2033
1503237600,82.6,42,56.9,3.28,4.58,218,216,7.5,0.218
1503241200,83.3,38,55.3,2.62,3.75,223,222,7.5,0.2327
1503244800,82.5,41,56.7,1.7,2.97,225,225,5.9,0.2473
1503248400,79.8,54,61.5,1.22,1.84,235,225,3.8,0.262
1503252000,75.8,56,58.9,2.52,5.22,277,275,1.6,0.2767
1503255600,71.6,65,59.1,1.8,4.81,267,274,4.1,0.2914
1503259200,68.8,71,59.1,1.58,4.22,215,239,2.8,0.3061
1503262800,67.6,74,58.9,2.04,4.42,191,218,3.3,0.3208
1503266400,66.6,77,59.1,2.35,5.05,192,214,3.8,0.3355
1503270000,65.9,80,59.5,2.65,6.17,191,200,4.4,0.3502
1503273600,66.1,82,60.6,2.91,6.84,196,205,5,0.3648
1503277200,66.4,87,62.4,3.18,7.38,208,213,5.8,0.3795
1503280800,66.3,90,63.3,2.83,6.58,222,224,5.7,0.3942
1503284400,66.1,92,63.7,3.05,6.8,221,229,5.4,0.4089
1503288000,66,92,63.6,2.48,5.91,230,236,5.4,0.4236
1503291600,65.6,92,63.4,2.28,5.46,232,242,4.3,0.4286
1503295200,69.8,82,64.2,3.33,6.52,221,229,4.3,0.4239
1503298800,73.5,76,65.4,2.92,6.02,232,238,6,0.4192
1503302400,78,67,66.1,3.29,5.03,250,253,7,0.4144
1503306000,80.1,64,67,3.03,4.33,262,263,7.9,0.4097
1503309600,82.1,62,68,2.3,3.2,268,268,7,0.405
1503313200,83.4,58,67.3,1.6,2.2,270,270,5.9,0.4003
1503316800,84.9,54,66.5,1.92,2.56,231,231,6.8,0.3956
1503320400,86,51,65.6,2.02,2.53,200,198,6.7,0.3909
1503324000,86.4,49,64.9,2.16,2.94,167,170,6.3,0.3862
1503327600,82.8,56,65.7,3.48,5.34,141,142,7.6,0.3815
1503331200,83.5,51,63.6,2.82,5.19,197,196,7.5,0.3768
1503334800,81.2,58,65.3,2.87,5.73,209,209,6.3,0.372
1503338400,76.6,74,67.7,3.59,7.19,193,201,5.7,0.3833
1503342000,74.4,77,66.7,3.2,7.26,182,187,6.5,0.4104
1503345600,74.1,78,66.9,3.51,7.7,175,179,6.4,0.4375
1503349200,73.5,82,67.7,3.91,8.08,193,192,7.4,0.4646
1503352800,73.8,83,68.4,3.83,7.76,200,202,7.4,0.4918
1503356400,74.7,82,68.7,4.4,8.35,219,222,8.7,0.5189
1503360000,74.3,79,67.4,4.48,8.44,231,234,8.7,0.546
1503363600,73.1,76,65,4.8,9.18,234,235,9.9,0.5732
1503367200,72.8,76,65,4.39,8.58,229,229,9.6,0.6003
1503370800,73.1,79,66.3,4.46,8.44,228,229,8.6,0.6274
1503374400,72.1,86,67.6,4.91,8.85,237,236,14.8,0.6546
1503378000,70.2,93,68.1,5.61,10.03,239,240,14.9,0.6777
1503381600,71.7,87,67.5,7.21,12.75,226,228,14.6,0.6968
1503385200,70.5,88,66.8,7.95,13.88,230,232,15.9,0.7159
1503388800,70,92,67.5,6.53,11.32,245,245,15.9,0.735
1503392400,69.8,92,67.3,5.51,9.44,241,243,13,0.7541
1503396000,71.1,90,68.1,5.35,8.95,249,252,11.1,0.7732
1503399600,71.6,86,67.1,5.03,8.08,253,255,11,0.7923
1503403200,73.5,77,65.7,5.87,8.95,256,256,14.1,0.7998
1503406800,69.9,83,64.6,5,8.11,270,273,15.6,0.7957
1503410400,70,79,63.2,4.26,6.89,279,283,11.3,0.7916
1503414000,72.6,59,57.3,5.16,7.8,292,293,10.8,0.7875
1503417600,72.5,54,54.8,5.5,8.5,297,298,11.3,0.7834
1503421200,70.5,55,53.5,5.55,9.15,304,304,11.5,0.7792
1503424800,67.9,63,54.9,4.33,7.39,289,293,11.3,0.7711
1503428400,66.1,64,53.7,4.25,7.96,297,298,9,0.7589
1503432000,64.7,65,52.8,3.89,7.39,299,300,8.6,0.7467
1503435600,62.8,68,52.2,3.62,7.39,298,300,7.8,0.7345
1503439200,62.2,68,51.4,3.23,6.94,292,295,7.1,0.7223
1503442800,61.3,71,51.8,2.92,6.67,276,283,6.3,0.7102
1503446400,60.4,75,52.3,2.84,6.6,260,269,5.5,0.698
1503450000,59.5,77,52.1,3.32,7.17,254,262,6,0.6858
1503453600,59,75,51.2,3.45,7.32,260,265,6.6,0.6736
1503457200,58.3,77,51.2,3.44,7.21,262,267,6.5,0.6614
1503460800,57.9,80,51.6,3.7,7.51,268,273,7,0.6492
1503464400,58,82,52.4,3.7,7.37,272,278,7.1,0.6171
1503468000,61,79,54.6,3.93,7.55,277,281,7.6,0.565
1503471600,63.2,72,53.8,5.48,8.34,291,293,10.7,0.513
1503475200,64.5,69,54,5.46,8.1,298,299,11.9,0.4609
1503478800,65.5,65,53.3,5.15,7.48,299,300,11.7,0.4089
1503482400,66.3,63,53.1,5.1,7.38,298,298,11.4,0.3568
1503486000,66.7,60,52.5,5.25,7.58,301,301,11.5,0.3048
1503489600,67.5,57,51.9,4.85,6.96,302,302,11.5,0.2776
1503493200,68,56,51.7,4.94,7.05,306,305,11.1,0.2753
1503496800,67.7,55,51,4.3,6.02,306,306,10.9,0.273
1503500400,67.9,53,50.3,4.13,5.91,302,304,9.3,0.2707
1503504000,68,52,49.8,3.76,5.59,295,299,8.9,0.2684
1503507600,67.2,52,49.2,2.83,5.11,315,320,8,0.2661
1503511200,63.8,69,53.5,2.76,4.72,44,36,6,0.2636
1503514800,60.7,83,55.6,1.53,3.47,58,46,6.4,0.2609
1503518400,59.2,90,56.2,0.91,2.2,264,330,4,0.2581
1503522000,59.1,88,55.5,1.36,3.88,343,348,1.6,0.2554
1503525600,57.7,83,52.5,2.79,5.95,339,340,5.1,0.2526
1503529200,56.4,83,51.2,2.33,5.39,329,338,5.1,0.2498
1503532800,54.6,85,50.2,2.13,5.2,319,337,4,0.2471
1503536400,53.6,86,49.6,2.41,5.41,318,335,4,0.2443
1503540000,52.6,89,49.3,2.3,5.08,304,328,4.1,0.2416
1503543600,51.9,91,49.2,2.33,4.96,295,318,4.1,0.2388
1503547200,51.3,92,49.2,2.51,5.32,293,311,4.4,0.2361
1503550800,51.2,92,49,2.73,5.69,298,309,4.8,0.2199
1503554400,53.7,90,50.7,2.55,4.98,296,308,4.9,0.1903
1503558000,56.5,79,50,2.66,3.8,304,305,5.9,0.1607
1503561600,58.7,68,48.3,2.72,3.78,306,307,6.8,0.1311
1503565200,60.6,62,47.4,3.33,4.53,311,313,8,0.1015
1503568800,62.9,54,46.1,2.98,4.06,320,322,8,0.0719
1503572400,64,50,45,3.61,4.94,326,328,8.3,0.0423
1503576000,62.4,63,49.8,4.04,5.56,318,322,9.7,0.0417
1503579600,62.8,60,48.8,2.97,4.13,327,328,9.3,0.0702
1503583200,61.8,64,49.7,3.86,5.39,350,349,8.6,0.0987
1503586800,60.1,69,49.9,3.44,4.84,352,353,8.9,0.1272
1503590400,60.1,81,54.3,2.92,4.13,6,7,7.6,0.1557
1503594000,58.9,80,52.6,2.16,3.21,347,355,6.6,0.1842
1503597600,58.5,79,51.9,1.91,3.6,354,2,5,0.1979
1503601200,56.7,82,51.3,1.68,4,343,357,3.3,0.1969
1503604800,55.4,83,50.4,1.73,4.2,350,360,2.9,0.1959
1503608400,54.6,84,49.9,1.48,3.7,332,358,2.8,0.1949
1503612000,53.6,84,49,1.66,4.1,327,359,3.1,0.1938
1503615600,53.1,82,47.6,2.46,4.7,333,359,3.4,0.1928
1503619200,52.5,83,47.4,2.06,4.7,337,1,3.8,0.1918
1503622800,52,84,47.4,1.66,4.02,335,6,3.5,0.1908
1503626400,51.3,87,47.4,2.48,3.86,317,343,3.1,0.1897
1503630000,51,88,47.4,2.36,5.02,324,337,3.9,0.1887
1503633600,51.1,87,47.5,2.44,5.5,325,335,4,0.1877
1503637200,50.9,89,47.8,2.33,5.16,313,328,4.1,0.1805
1503640800,53.7,88,50.1,2.72,5.19,306,320,4.4,0.1671
1503644400,57.3,82,51.8,2.28,4,299,307,5.1,0.1537
1503648000,60.8,71,51.1,2.37,3.36,298,300,5.9,0.1403
1503651600,63.3,59,48.7,2.75,3.72,303,306,6.7,0.1269
1503655200,65.2,53,47.6,3,4.11,334,334,7.5,0.1135
1503658800,66.4,53,48.8,3.08,4.2,347,348,7.5,0.1001
1503662400,65.8,55,49.2,3.13,4.34,7,8,7.6,0.0933
1503666000,66.7,53,49,2.77,3.83,13,15,7.3,0.093
1503669600,66.9,53,49,2.62,3.55,7,10,6.7,0.0927
1503673200,66.5,52,48.5,2.4,3.23,17,16,6.2,0.0923
1503676800,65.6,53,48.1,2.88,4.02,20,19,6.4,0.092
1503680400,63.6,57,48.3,2.12,3.54,45,43,6.4,0.0917
1503684000,57.9,71,48.6,1.53,3.36,58,53,4.5,0.0903
1503687600,55.8,76,48.5,1.39,3.56,30,38,2.3,0.0878
1503691200,55.5,78,48.8,1.68,2.48,17,43,2.7,0.0852
1503694800,54.5,82,49.1,1.39,2.06,339,29,2.2,0.0827
1503698400,52.3,88,48.7,1.49,2.5,340,16,2.3,0.0802
1503702000,51.5,88,48,1.99,2.57,342,13,2.6,0.0777
1503705600,53.7,80,47.6,1.5,2.2,323,357,2.6,0.0751
