Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,Powercosump
1489456200,14.29,83.3,0.075,0.022,0.141,53029.66128
1489456800,14.32,83.3,0.075,0.022,0.096,52296.18391
1489457400,14.3,83,0.074,0.026,0.141,51859.58976
1489458000,14.37,82.8,0.073,0.029,0.108,51798.2279
1489458600,14.53,82.5,0.069,0.018,0.133,51710.07209
1489459200,14.72,82.2,0.07,0.007,0.133,51616.86714
1489459800,14.75,82,0.07,0.04,0.152,51102.71624
1489460400,14.66,81.9,0.068,0.026,0.137,51089.2716
1489461000,14.62,81.8,0.066,0.026,0.133,51166.38703
1489461600,14.61,81.6,0.068,0.051,0.133,51155.60135
1489462200,14.62,81.5,0.07,0.029,0.119,50625.08925
1489462800,14.63,81.3,0.073,0.051,0.093,50744.1696
1489463400,14.56,81.2,0.073,0.037,0.137,50856.51496
1489464000,14.48,81.2,0.074,0.04,0.141,51067.5956
1489464600,14.54,81.2,0.074,0.029,0.141,51341.96002
1489465200,14.61,81.1,0.079,0.055,0.096,51814.8378
1489465800,14.55,81.3,0.072,0.048,0.159,52210.89255
1489466400,14.48,81.5,0.072,0.007,0.171,52213.95386
1489467000,14.46,81.8,0.07,0.029,0.174,52844.07881
1489467600,14.42,82,0.07,0.044,0.115,54897.60702
1489468200,14.33,82.3,0.074,0.051,0.152,55438.73867
1489468800,14.19,82.3,0.07,0.044,0.13,54744.25623
1489469400,13.73,82.5,0.074,0.044,0.133,54149.21627
1489470000,13.5,82.7,0.072,0.04,0.152,53529.7407
1489470600,13.3,83,0.074,0.059,0.174,52693.70427
1489471200,13.25,84,0.071,0.044,0.089,51182.14009
1489471800,13.13,83.4,0.077,0.018,0.171,49363.75248
1489472400,13.13,83.9,0.071,0.026,0.108,47496.96734
1489473000,13.28,83.7,0.072,0.033,0.137,46017.7201
1489473600,12.66,83.4,0.075,0.033,0.141,45585.45455
1489474200,12.31,84.3,0.075,0.04,0.148,45906.7538
1489474800,12.14,84.2,0.074,0.037,0.133,47456.02387
1489475400,11.98,84.1,0.077,0.315,0.286,48985.19845
1489476000,11.82,84.4,0.09,1.559,1.361,49614.70147
1489476600,11.6,84.3,0.089,4.413,4.031,49821.18546
1489477200,11.22,84.6,0.09,10.69,9.6,49547.55876
1489477800,11.31,84.9,0.091,21.94,19.23,49783.17053
1489478400,11.25,84.6,0.086,39.94,35.02,50773.1855
1489479000,11.18,84.8,0.085,66.8,59.31,52361.47007
1489479600,11.32,84.9,0.083,87.8,77.4,53832.10366
1489480200,11.38,84.8,0.084,70.8,63.79,55131.65442
1489480800,11.49,84.8,0.083,85.1,78.4,56771.71385
1489481400,11.61,84.8,0.082,105,94.8,57214.89225
1489482000,11.85,84.7,0.082,151.1,134.4,58454.91708
1489482600,12.16,84.8,0.085,284.1,182.5,59724.72237
1489483200,12.42,84.5,0.087,316.6,185,60788.18437
1489483800,12.86,84.2,0.087,208.2,180.5,61698.05354
1489484400,13.2,84,0.082,149.3,134.9,62755.20789
1489485000,13.28,83.4,0.083,218,168.8,63791.5442
1489485600,13.68,83.4,0.082,201.1,179,64490.11808
1489486200,14.44,83.5,0.079,211.8,183,65772.87634
1489486800,14.82,82.2,0.075,224.6,205.3,66490.92217
1489487400,15.03,81.6,0.075,225.9,198.2,67379.62305
1489488000,15.02,80.4,0.076,360.4,233.4,68480.90473
1489488600,15.39,78.4,0.073,365.8,244.6,68752.54873
1489489200,15.6,76.3,0.073,373.6,257.8,68966.72545
1489489800,15.63,74.4,0.075,396.9,247,69433.16038
1489490400,15.9,72.8,0.073,358.2,278.5,70587.99522
1489491000,15.91,71.1,0.071,314.2,272.2,70591.86016
1489491600,15.93,70.6,0.071,328.7,290.1,71170.38411
1489492200,16.16,69.89,0.074,468.3,298.1,71430.71583
1489492800,16.41,69.69,0.073,643.4,266.9,71015.37013
1489493400,16.65,69.66,0.074,591.8,226.3,71567.59653
1489494000,16.82,68.96,0.072,550.4,259.1,72468.65316
1489494600,16.73,68.42,0.073,537.2,216.9,72752.4169
1489495200,16.8,68.12,0.077,551.3,259.4,72616.64999
1489495800,16.8,67.82,0.076,515.3,227.1,72315.91315
1489496400,16.79,67.92,0.073,533.2,213.6,71689.96291
1489497000,16.98,67.46,0.073,636.8,205.8,72376.64688
1489497600,16.97,67.56,0.073,651,192.4,71730.57714
1489498200,17.14,67.12,0.073,791,189.7,71478.51887
1489498800,17.09,67.02,0.073,646.7,193.2,70228.82816
1489499400,17.12,66.99,0.072,762,160.1,69853.77538
1489500000,17.06,67.56,0.073,737,155.8,70430.14188
1489500600,16.97,67.16,0.073,632.1,177.7,70577.58226
1489501200,17.31,67.39,0.071,755,232.1,70131.08201
1489501800,17.36,66.72,0.074,640,211.5,70057.58505
1489502400,17.25,66.05,0.073,467,230.4,69933.61655
1489503000,17.02,66.22,0.075,174.2,153.3,70080.33567
1489503600,16.58,67.62,0.073,192.1,174,70002.10557
1489504200,16.42,68.42,0.072,222.3,200.1,70000.40009
1489504800,16.49,68.76,0.073,432.4,289.1,70183.26635
1489505400,16.38,68.42,0.073,325.2,239.6,69839.66583
1489506000,16.38,68.52,0.073,414.4,264.7,69635.67137
1489506600,16.65,68.16,0.073,346,252.8,69582.89602
1489507200,16.61,68.16,0.072,263.9,231.4,69263.96625
1489507800,16.39,68.09,0.072,281,201.8,69057.16537
1489508400,16.43,68.09,0.073,276.9,211.3,69258.32322
1489509000,16.58,68.09,0.074,490.7,227.9,69386.88815
1489509600,16.81,67.59,0.074,423.6,260.5,69192.34351
1489510200,16.83,66.62,0.074,379.3,333.1,68440.30709
1489510800,16.82,65.99,0.072,351.2,349.7,68550.43279
1489511400,16.94,66.42,0.074,325.7,332.4,69667.2088
1489512000,16.91,66.32,0.074,259.6,261.9,70482.49779
1489512600,16.89,66.56,0.072,255.7,261.1,71079.49884
1489513200,16.68,68.02,0.072,224.4,228.5,73030.84454
1489513800,16.53,68.79,0.073,192.9,197.7,75926.66298
1489514400,16.33,68.79,0.074,168.9,174.1,79114.30417
1489515000,16.26,69.13,0.074,144.4,149.5,82937.09785
1489515600,16.2,69.03,0.073,114.7,118.4,87626.48861
1489516200,16.06,69.73,0.071,90.1,92.3,93141.43455
1489516800,15.93,70.3,0.072,54.46,51.91,96889.1846
1489517400,15.8,71,0.067,33.5,30.66,97412.09859
1489518000,15.61,71.8,0.074,22.83,20.92,97505.07153
1489518600,15.58,72.1,0.071,11.64,10.94,97415.83106
1489519200,15.52,72.7,0.068,5.24,4.842,97376.25519
1489519800,15.37,73.4,0.073,1.614,1.568,96811.69754
1489520400,15.24,73.9,0.071,0.329,0.286,95996.87972
1489521000,15.2,74.3,0.068,0.095,0.111,95620.55748
1489521600,15.14,74.7,0.071,0.07,0.085,95238.3642
1489522200,15.02,75,0.071,0.051,0.115,95952.60475
1489522800,14.92,75.2,0.074,0.062,0.122,96902.39138
1489523400,14.73,75.5,0.079,0.059,0.115,96464.37702
1489524000,14.55,75.7,0.079,0.051,0.111,95999.55736
1489524600,14.24,75.9,0.077,0.062,0.137,95082.72739
1489525200,13.79,76.6,0.073,0.048,0.119,93887.9299
1489525800,13.42,77.4,0.071,0.048,0.093,93031.94031
1489526400,13.29,77.9,0.07,0.044,0.096,92307.1944
1489527000,13.22,78.2,0.071,0.04,0.089,90614.601
1489527600,13.18,78.8,0.073,0.037,0.111,88898.11447
1489528200,12.74,79.2,0.072,0.051,0.104,87141.97633
1489528800,12.44,79.8,0.07,0.04,0.096,85693.86738
1489529400,12.3,80.3,0.076,0.055,0.104,84500.58453
1489530000,12.19,80.8,0.072,0.055,0.115,83219.33158
1489530600,12.22,81.2,0.07,0.07,0.082,81346.32577
1489531200,12.36,81.6,0.071,0.044,0.111,80086.09123
1489531800,12.48,81.6,0.076,0.037,0.104,78534.45951
1489532400,12.1,82.3,0.084,0.029,0.108,76005.42331
1489533000,12.39,82.2,0.085,0.029,0.122,73433.40318
1489533600,12.15,82.1,0.08,0.044,0.126,71127.58692
1489534200,11.76,82.3,0.081,0.04,0.093,68902.34354
1489534800,11.75,82.6,0.085,0.037,0.089,67174.93704
1489535400,11.8,83,0.081,0.037,0.122,65686.31231
1489536000,11.72,83,0.082,0.033,0.122,63619.70668
1489536600,11.64,84.1,0.082,0.04,0.089,61970.90484
1489537200,11.87,83.8,0.086,0.029,0.145,60526.79421
1489537800,11.64,84.1,0.084,0.044,0.096,59288.58061
1489538400,11.53,84.6,0.088,0.026,0.163,58288.67871
1489539000,11.5,84.9,0.087,0.055,0.122,57027.33482
1489539600,11.42,85.1,0.084,0.011,0.126,55801.32621
1489540200,11.3,85.2,0.083,0.033,0.115,54812.86175
1489540800,10.88,85.7,0.08,0.044,0.182,54270.46152
1489541400,10.72,86.1,0.082,0.059,0.119,53336.97976
1489542000,10.78,86.5,0.085,0.037,0.126,52771.05201
1489542600,10.82,86.4,0.086,0.026,0.178,52279.6898
1489543200,10.65,86.4,0.082,0.037,0.111,51621.45625
1489543800,10.42,86.8,0.083,0.04,0.152,51124.09234
1489544400,10.15,87.1,0.08,0.033,0.137,51084.21986
1489545000,9.78,87.7,0.081,0.062,0.171,50497.75108
1489545600,10.08,87.8,0.08,0.029,0.174,50393.43512
1489546200,10.19,87.8,0.08,0.04,0.13,50039.37606
1489546800,10.3,87.8,0.083,0.029,0.137,49836.53615
1489547400,10.2,87.6,0.082,0.029,0.137,49643.06079
1489548000,10,87.5,0.083,0.033,0.111,49547.08619
1489548600,9.78,87.6,0.084,0.022,0.156,49521.90753
1489549200,9.55,87.7,0.079,0.015,0.133,49373.43352
1489549800,9.45,88,0.083,0.022,0.1,49327.53412
1489550400,9.45,88,0.085,0.044,0.122,49494.63729
1489551000,9.19,87.9,0.083,0.04,0.137,49695.89578
1489551600,8.8,88.3,0.083,0.04,0.119,50132.51552
1489552200,8.76,88.9,0.082,0.022,0.126,50532.09321
1489552800,8.82,88.8,0.082,0.033,0.156,50869.39069
1489553400,8.66,88.9,0.078,0.029,0.141,51198.64764
1489554000,8.66,89.2,0.084,0.037,0.093,53419.16833
1489554600,8.5,89.4,0.087,0.029,0.122,53709.24663
1489555200,8.51,89.6,0.085,0.033,0.13,53103.74301
1489555800,8.51,90.2,0.087,0.033,0.159,52085.03537
1489556400,8.97,90.3,0.088,0.029,0.145,52430.69783
1489557000,9.26,90,0.093,0.051,0.074,51252.65678
1489557600,9.36,90,0.087,0.026,0.108,49830.51877
1489558200,9.47,90.1,0.089,0.033,0.115,48199.71502
1489558800,9.32,89.9,0.091,0.044,0.126,46768.55628
1489559400,9.05,89.8,0.087,0.037,0.115,45595.32993
1489560000,8.94,90.2,0.092,0.015,0.115,45284.23208
1489560600,8.93,90.4,0.092,0.048,0.089,46138.80838
1489561200,8.86,90.6,0.099,0.055,0.093,47619.87178
1489561800,8.71,90.9,0.092,0.377,0.341,49282.16345
1489562400,8.55,91.1,0.095,2.192,1.969,50630.55069
1489563000,8.27,91.1,0.095,6.279,5.707,50878.9954
1489563600,8.08,91.2,0.098,19.72,17.62,51066.08758
1489564200,8.15,90.8,0.094,55.06,50.66,50838.23533
1489564800,8.13,90.3,0.087,87.1,82.1,51426.14394
1489565400,8.54,89.9,0.087,118.9,114.8,52551.1244
1489566000,8.56,88.5,0.087,148.5,145.6,53895.42622
1489566600,8.6,87.9,0.087,181.8,176.1,55242.60253
1489567200,8.85,86.4,0.091,213.3,195,56609.50624
1489567800,9.11,86.1,0.095,247.4,162.7,57903.48569
1489568400,9.37,86.2,0.093,282,95.9,58750.93995
1489569000,9.77,85.6,0.089,317.1,57.61,60339.08633
1489569600,10.33,85.2,0.092,350.8,48.43,61768.67108
1489570200,10.94,83.7,0.09,382.8,47.49,62457.93424
1489570800,11.57,80.4,0.087,414.2,49.06,63421.05081
1489571400,12.2,76.7,0.093,445.3,49.76,64000.51659
1489572000,12.83,74,0.086,474.3,51.2,65015.02875
1489572600,13.41,71.4,0.086,498.1,54.44,66406.57827
1489573200,14.07,68.76,0.087,523.6,57.54,67583.60548
1489573800,14.62,64.65,0.088,550.6,59.07,68431.31537
1489574400,15.2,60.28,0.094,573.3,60.38,69464.5554
1489575000,15.65,57.84,0.089,594.5,60.36,70965.29474
1489575600,16.17,55.54,0.089,620.6,60.75,72680.04045
1489576200,16.67,54.21,0.09,643.1,61.03,72869.76939
1489576800,16.94,51.34,0.092,662,60.63,73234.66867
1489577400,17.06,47.76,0.088,679,61.66,74178.15699
1489578000,17.34,47.93,0.089,691.8,63.77,74217.40241
1489578600,17.53,45.49,0.09,706,66.01,75063.44048
1489579200,17.56,46.26,0.087,724,63.29,75280.84976
1489579800,17.82,43.83,0.089,741,65.85,76239.15815
1489580400,18.27,44.36,0.09,751,67.24,77384.11738
1489581000,18.5,44.06,0.088,757,70.2,78032.74051
1489581600,18.51,42.92,0.09,767,72.6,78738.59541
1489582200,18.68,42.56,0.092,772,75.1,78409.57209
1489582800,19,40.79,0.084,773,84.1,78005.30667
1489583400,19.22,39.45,0.087,688,103.7,78359.84844
1489584000,18.93,44.59,0.081,618.9,163.6,78904.95432
1489584600,18.29,45.13,0.078,502.7,172.2,78232.16054
1489585200,18.25,45.73,0.08,406,149.9,78091.33003
1489585800,18.39,47,0.078,538.1,160.3,77312.94662
1489586400,18.3,48.03,0.076,499.5,155.6,76877.66203
1489587000,18.32,48.73,0.077,741,127,76780.77915
1489587600,18.13,49.3,0.077,690.7,115,76570.41596
1489588200,18.34,49,0.078,707,111.9,76663.83224
1489588800,18.56,47.93,0.075,705,106.5,76503.78027
1489589400,18.46,48.53,0.077,724,116.6,76337.3596
1489590000,18.6,47.4,0.077,687.4,114.9,76201.28674
1489590600,18.47,47.56,0.076,680.2,115.5,75916.72541
1489591200,18.75,47.7,0.077,671.5,124,75529.64933
1489591800,18.5,48.23,0.077,650.6,126.3,75355.11931
1489592400,18.4,47.53,0.077,618.7,113.2,75541.62452
1489593000,18.26,47.86,0.075,584.1,105.1,75253.3225
1489593600,18.13,48.13,0.076,553.9,104.9,74711.68985
1489594200,18.28,49.1,0.074,517.3,97.8,74421.8333
1489594800,18.05,48.63,0.075,494.8,128.8,74120.85531
1489595400,17.95,48.87,0.076,465.1,220.5,73988.09407
1489596000,17.99,48.46,0.077,442.6,357.8,73459.03292
1489596600,17.73,49.6,0.075,404.5,407.9,73081.22055
1489597200,17.69,50.33,0.079,380,395,73146.66161
1489597800,17.53,51.34,0.076,309.5,326.1,73591.40094
1489598400,17.51,51.07,0.074,301.7,320.4,73744.59253
1489599000,17.65,51,0.078,262.3,278,74047.41249
1489599600,17.43,51.8,0.077,239.6,255.7,74647.22457
1489600200,17.37,52.5,0.076,219.6,234.5,75911.30756
1489600800,17.18,51.74,0.077,188.9,201.8,77679.34295
1489601400,17.13,51.8,0.075,165.6,176.9,81073.16369
1489602000,17.01,51.34,0.075,128.6,137.9,85570.62065
1489602600,16.95,51.23,0.074,88.7,91.9,91686.28535
1489603200,16.83,51.87,0.076,45.38,42.71,95900.9192
1489603800,16.67,52.07,0.076,29.54,27.32,96853.97335
1489604400,16.57,51.57,0.075,20.65,18.94,96861.26993
1489605000,16.48,51.03,0.075,12.72,11.6,96919.09309
1489605600,16.45,52.87,0.077,6.448,5.974,96459.72985
1489606200,16.38,54.84,0.075,2.419,2.158,95579.40931
1489606800,16.09,55.47,0.078,0.527,0.508,95116.67369
1489607400,15.39,57.14,0.075,0.102,0.126,95057.68462
1489608000,14.77,58.78,0.077,0.066,0.137,95047.95396
1489608600,14.38,59.81,0.076,0.051,0.137,96090.96603
1489609200,14,60.71,0.075,0.059,0.122,96198.67887
1489609800,13.61,61.62,0.074,0.051,0.096,95999.72329
1489610400,13.42,62.02,0.075,0.048,0.096,95317.36499
1489611000,13.08,62.22,0.074,0.048,0.171,94701.29143
1489611600,12.75,62.72,0.073,0.051,0.108,94265.33459
1489612200,12.44,63.18,0.073,0.07,0.119,93184.8607
1489612800,12.42,63.22,0.075,0.073,0.07,91939.51594
1489613400,12.41,63.12,0.073,0.033,0.108,90861.5349
1489614000,12.39,63.28,0.074,0.044,0.137,89850.40085
1489614600,12.29,63.48,0.075,0.091,0.096,88925.8628
1489615200,12.12,63.68,0.075,0.084,0.085,87306.11882
1489615800,12.08,63.82,0.074,0.048,0.122,85626.57302
1489616400,11.94,63.75,0.073,0.066,0.074,83543.36502
1489617000,11.84,64.05,0.074,0.095,0.089,81622.56309
1489617600,11.82,63.95,0.075,0.059,0.093,79990.68896
1489618200,11.57,64.02,0.072,0.055,0.141,78217.87361
1489618800,11.42,64.42,0.07,0.062,0.126,75747.49914
1489619400,11.63,65.35,0.076,0.066,0.07,73956.85805
1489620000,11.65,65.29,0.087,0.088,0.108,72166.72892
1489620600,11.09,66.05,0.087,0.033,0.141,69996.87574
1489621200,10.97,66.36,0.083,0.059,0.108,68402.77647
1489621800,10.97,66.99,0.088,0.055,0.093,66224.32228
1489622400,11.26,67.99,0.09,0.062,0.104,63903.11435
1489623000,11.26,69.06,0.085,0.044,0.1,62359.50179
1489623600,11.12,71.5,0.084,0.029,0.096,61375.35273
1489624200,11.18,73.6,0.088,0.04,0.108,60502.91665
1489624800,11.21,74.5,0.084,0.04,0.108,59689.78493
1489625400,10.87,75.5,0.088,0.059,0.1,58113.41607
1489626000,10.7,76.6,0.078,0.029,0.078,56927.56098
1489626600,10.8,77.2,0.078,0.018,0.13,56129.48514
1489627200,10.7,77.8,0.074,0.037,0.111,55265.64605
1489627800,10.63,78.4,0.07,0.048,0.07,54598.54362
1489628400,10.54,79.5,0.077,0.051,0.108,53920.79803
1489629000,10.61,80,0.071,0.026,0.152,53016.35365
1489629600,10.42,80.2,0.069,0.04,0.1,52635.71619
1489630200,10.3,81,0.08,0.029,0.108,52340.84035
1489630800,10.23,81.1,0.086,0.018,0.119,51628.48606
1489631400,10.28,81.4,0.085,0.059,0.082,51423.34325
1489632000,10.18,81.3,0.08,0.04,0.111,51247.37231
1489632600,9.61,81.7,0.073,0.044,0.126,51242.32319
1489633200,9.83,82.5,0.074,0.044,0.074,50943.63383
1489633800,10.02,82.2,0.07,0.051,0.148,50798.52287
1489634400,10,82.1,0.071,0.033,0.122,50486.39379
1489635000,9.9,82.3,0.074,0.048,0.111,50208.97829
1489635600,9.8,82.2,0.073,0.037,0.119,50369.18011
1489636200,9.72,82.4,0.075,0.04,0.096,50270.92201
1489636800,9.69,82.5,0.075,0.033,0.141,50016.90778
1489637400,9.79,82.5,0.075,0.044,0.108,50111.47751
1489638000,9.78,82.3,0.072,0.048,0.108,50774.19281
1489638600,9.74,82.4,0.072,0.055,0.1,50834.19904
1489639200,9.59,82.3,0.074,0.07,0.089,50805.57316
1489639800,9.52,82.5,0.083,0.033,0.159,51487.2995
1489640400,9.42,82.8,0.081,0.022,0.148,53620.83409
1489641000,9.3,83.3,0.085,0.029,0.148,53256.41221
1489641600,9.39,83.4,0.085,0.033,0.152,52691.54351
1489642200,9.32,83.4,0.081,0.037,0.133,52459.27519
1489642800,9.2,84,0.083,0.051,0.096,51931.71954
1489643400,9.3,84.2,0.083,0.037,0.167,51125.13621
1489644000,9.37,84.3,0.081,0.044,0.137,49590.81317
1489644600,9.37,84.4,0.083,0.04,0.108,47576.08062
1489645200,9.45,84.6,0.087,0.062,0.096,45917.42568
1489645800,9.54,84.7,0.088,0.055,0.152,45188.31073
1489646400,9.69,84.6,0.085,0.048,0.119,44778.21595
1489647000,9.85,84.6,0.09,0.044,0.115,45811.86859
1489647600,9.99,84.4,0.085,0.051,0.208,47924.99844
1489648200,10.06,84.1,0.081,0.37,0.36,50294.64158
1489648800,10.06,84,0.08,1.46,1.35,50834.54917
1489649400,10.26,84,0.085,2.81,2.566,51041.70521
1489650000,10.48,83.8,0.089,8.19,7.59,51303.00246
1489650600,10.55,82.9,0.087,13.79,12.68,50879.33077
1489651200,10.82,82.6,0.091,31.49,28.14,51737.17367
1489651800,10.87,82,0.081,76.9,71.6,53206.86312
1489652400,10.88,81.9,0.081,53.76,47.59,54506.85521
1489653000,11.11,81.9,0.085,46.53,41.32,55359.12681
1489653600,11.39,81.5,0.089,58.22,52.86,56542.12077
1489654200,11.62,80.6,0.091,53.98,48.78,57977.19728
1489654800,11.8,79.7,0.088,67.37,62.66,59933.03407
1489655400,12.04,79,0.087,112.1,105.4,61202.76211
1489656000,12.07,78,0.08,116.3,104.5,62232.16411
1489656600,12.18,78.1,0.076,188.1,160.7,63362.0062
1489657200,12.93,78.8,0.083,299.4,205.8,64539.38965
1489657800,13.78,78.2,0.081,241.7,203.8,65130.25381
1489658400,13.86,76.3,0.074,227,203.4,65584.2896
1489659000,14.32,76.2,0.077,241.3,215.4,67152.23423
1489659600,14.58,75.3,0.087,274.2,211.1,68628.6181
1489660200,14.74,73.7,0.084,221.1,183.7,69768.41242
1489660800,14.87,72.6,0.088,197,182.1,71127.29675
1489661400,14.95,71.1,0.091,187.7,170.4,71586.57471
1489662000,15.11,69.59,0.088,194.9,181.6,72487.95778
1489662600,15.16,68.06,0.089,150.7,140.7,74005.4137
1489663200,15.44,66.69,0.081,220.9,200.3,74361.08382
1489663800,15.79,67.66,0.08,344.6,269.2,74883.09869
1489664400,15.82,68.83,0.075,156.5,146.1,75829.89973
1489665000,15.55,70.2,0.075,169.3,152.9,76362.08788
1489665600,15.48,70.4,0.077,236.5,217.9,76674.63398
1489666200,15.59,70.2,0.075,360.4,279.4,77786.78662
1489666800,15.85,70.8,0.07,380.6,261.7,78866.81474
1489667400,15.89,69.96,0.076,645,255.7,79388.24284
1489668000,16.33,69.79,0.077,734,300.6,78878.71841
1489668600,16.58,68.06,0.073,825,233.9,79356.01205
1489669200,16.62,66.89,0.073,588.6,227.1,79495.95899
1489669800,16.24,65.99,0.075,256,196.2,79537.55853
1489670400,16.15,66.42,0.074,249.9,225.1,79493.36974
1489671000,16.16,65.42,0.075,206.9,189.7,79429.04116
1489671600,16.14,65.42,0.073,161.1,148.6,78354.83466
1489672200,16.08,65.62,0.077,157.4,145.8,77862.8002
1489672800,16.11,64.89,0.072,214.7,201,77831.23836
1489673400,16.2,65.05,0.075,456.5,304.4,77381.53094
1489674000,16.24,65.32,0.074,297.7,266.7,77604.53535
1489674600,16.25,64.79,0.073,247.3,225.9,76893.89296
1489675200,16.38,64.99,0.078,253.8,233.7,77000.62249
1489675800,16.49,66.52,0.073,648.2,265.9,76899.3536
1489676400,16.75,66.32,0.076,675.9,263.4,77040.92205
1489677000,16.64,66.19,0.076,373.9,258.2,76815.54393
1489677600,16.54,66.79,0.077,211,198.7,76866.21142
1489678200,16.47,67.02,0.073,104.3,97.5,75943.0978
1489678800,16.41,67.99,0.074,80.9,75.8,75730.21106
1489679400,16.18,70.5,0.072,114,109.2,75347.75613
1489680000,15.98,72,0.07,105.3,97.6,75655.87553
1489680600,15.55,73.3,0.088,38.29,35.92,75021.88161
1489681200,14.83,72.3,0.087,45.6,42.54,75446.08483
1489681800,13.56,75.1,0.083,105,96.1,74863.31958
1489682400,13.12,76.2,0.082,93.3,85.9,74111.69024
1489683000,12.97,77.1,0.084,77.2,71.4,73736.33172
1489683600,12.91,77.6,0.086,51.18,48.47,73481.60025
1489684200,12.94,77.6,0.082,37.9,34.88,73848.90377
1489684800,12.92,77.7,0.082,48.35,45.23,74634.14664
1489685400,12.8,76.7,0.086,48.86,45.43,75480.86719
1489686000,12.55,75.3,0.084,32.32,29.64,76222.47843
1489686600,12.42,75.9,0.081,56.97,51.46,77494.23456
1489687200,12.17,78.5,0.081,103.5,94.6,79403.13119
1489687800,12.29,78.5,0.079,72.3,68.23,82505.21516
1489688400,12.06,76.2,0.079,65.52,60.77,86140.92017
1489689000,11.99,75,0.083,29.11,26.8,90958.58058
1489689600,11.89,76.2,0.079,17.82,15.9,94556.72093
1489690200,11.81,77.2,0.082,11.7,10.42,96039.38825
1489690800,11.78,78.5,0.083,7.02,6.512,96604.43735
1489691400,11.64,79.5,0.081,1.811,1.758,96454.14607
1489692000,11.5,79.8,0.084,0.768,0.86,96015.00789
1489692600,11.4,80,0.088,0.388,0.389,95552.73318
1489693200,11.68,79.4,0.085,0.168,0.145,94772.88435
1489693800,11.77,79.4,0.094,0.07,0.159,94863.02707
1489694400,11.72,78.8,0.09,0.081,0.137,94206.04761
1489695000,11.79,78,0.082,0.062,0.119,96024.98301
1489695600,11.91,78.3,0.078,0.07,0.174,96259.24425
1489696200,11.72,79,0.076,0.091,0.108,96140.34447
1489696800,11.8,79.7,0.071,0.062,0.137,95857.65918
1489697400,11.83,79.8,0.084,0.073,0.148,95321.91312
1489698000,11.72,79.7,0.084,0.077,0.156,94343.90629
